filename,title,solution,feature,role
./help/journey-migration/best-practices-analyzer/overview-best-practices-analyzer.md,Overview to Best Practices Analyzer,,Migration,Admin
./help/journey-migration/best-practices-analyzer/using-best-practices-analyzer.md,Using Best Practices Analyzer,,Migration,Admin
./help/journey-migration/content-transformer/overview.md,Overview to Content Transformer,,Migration,Admin
./help/journey-migration/content-transformer/using.md,Using Content Transformer,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/overview-content-transfer-tool.md,Overview to Content Transfer Tool,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/prerequisites-content-transfer-tool.md,Prerequisites for Content Transfer Tool,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/guidelines-best-practices-content-transfer-tool.md,Guidelines and best practices for using the Content Transfer Tool,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/getting-started-content-transfer-tool.md,Getting Started with Content Transfer Tool,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/validating-content-transfers.md,Validating Content Transfers,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/closed-user-groups-migration.md,Migrating Closed User Groups,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/handling-large-content-repositories.md,Handling Large Content Repositories,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/user-mapping-and-migration.md,User Mapping and Principal Migration,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/extracting-content.md,Extracting Content from Source,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/ingesting-content.md,Ingesting Content into Cloud Service,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/indexing-content.md,Indexing after Migrating Content,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/viewing-logs.md,Viewing Logs for a Migration Set in Content Transfer Tool,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/deleting-migrationset.md,Deleting a Migration Set in Content Transfer Tool,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/running-content-transfer-tool-publish-instance.md,Running the Content Transfer Tool on a Publish Instance,,Migration,Admin
./help/journey-migration/content-transfer-tool/using-content-transfer-tool/troubleshooting-content-transfer-tool.md,Troubleshooting Content Transfer Tool,,Migration,Admin
./help/journey-migration/content-transfer-tool/user-mapping-tool-legacy/overview-user-mapping-tool-legacy.md,Overview to User Mapping Tool (Legacy),,Migration,Admin
./help/journey-migration/content-transfer-tool/user-mapping-tool-legacy/considerations-user-mapping-tool-legacy.md,Important Considerations for User Mapping Tool (Legacy),,Migration,Admin
./help/journey-migration/content-transfer-tool/user-mapping-tool-legacy/using-user-mapping-tool-legacy.md,Using User Mapping Tool (Legacy),,Migration,Admin
./help/journey-migration/unified-experience.md,Unified Experience for Code Refactoring Tools,,Migration,Admin
./help/journey-migration/refactoring-tools/repo-modernizer.md,Repository Modernizer,,Migration,Admin
./help/journey-migration/refactoring-tools/index-converter.md,Index Converter,,Migration,Admin
./help/journey-migration/moving-to-aem-assets/asset-workflow-migration-tool.md,Asset Workflow Migration Tool,,Migration,Admin
./help/journey-migration/refactoring-tools/dispatcher-transformation-utility-tools.md,AEM Dispatcher Converter Tool,,Migration,Admin
./help/journey-migration/refactoring-tools/aem-modernization-tools.md,AEM Modernization Tools,,Migration,Admin
./help/sites-cloud/sites-cloud-changes.md,Notable Changes to AEM Sites in AEM Cloud Service,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/quick-start.md,Quick Start Guide to Authoring,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/basic-handling.md,Basic Handling,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/author-publish.md,Authoring and Publishing Concepts,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/authoring-methods.md,Methods to Author Content in AEM,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/search.md,Search,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/account-environment.md,Configuring Your Account Environment,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/inbox.md,Your Inbox,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/components-console.md,Components Console,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/path-selection.md,Path Selection with the Path Browser,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/troubleshooting.md,Troubleshooting AEM when Authoring,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/introduction.md,The Sites Console,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/console-side-panel.md,Sites Console Side Panel,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/create-site.md,Creating a New Site,Experience Manager Sites,"Administering, Authoring","Admin, User"
./help/sites-cloud/authoring/sites-console/organizing-pages.md,Organizing Pages,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/creating-pages.md,Creating Pages,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/managing-pages.md,Managing Pages,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/page-properties.md,Editing Page Properties,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/previewing-content.md,Previewing Content,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/publishing-pages.md,Publishing Pages,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/templates.md,Creating Page Templates,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/page-versions.md,Working with Page Versions,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/page-diff.md,Page Diff,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/tags.md,Using Tags,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/enable-pwa.md,Enabling Progressive Web App Features,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/keyboard-shortcuts.md,Keyboard Shortcuts for Consoles,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/sites-console/csv-export.md,Export to CSV,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/introduction.md,The AEM Page Editor,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/editor-side-panel.md,Page Editor Side Panel,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/edit-content.md,Editing Page Content with the AEM Page Editor,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/annotations.md,Adding Page Annotations,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/rich-text-editor.md,Use the Rich Text Editor in [!DNL Adobe Experience Manager] to author content.,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/responsive-layout.md,Responsive Layout,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/components.md,Components,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/mobile.md,Authoring a Page for Mobile Devices,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/accessible-content.md,Creating Accessible Content for Adobe Experience Manager as a Cloud Service (WCAG 2.1 Conformance),Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/keyboard-shortcuts.md,Keyboard Shortcuts for Page Editing,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/style-system.md,Style System,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/page-editor/undo-redo.md,Undo and Redo Limitations,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/universal-editor/authoring.md,Authoring Content with the Universal Editor,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/universal-editor/publishing.md,Publishing Content with the Universal Editor,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/fragments/content-fragments.md,Content Fragments,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/fragments/experience-fragments.md,Experience Fragments,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/projects/overview.md,Projects,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/projects/managing.md,Managing Projects,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/projects/tasks.md,Working with Tasks,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/projects/workflows.md,Working with Project Workflows,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/launches/overview.md,Launches,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/launches/creating.md,Creating Launches,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/launches/managing-pages.md,Managing Pages in your Launch,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/launches/editing.md,Editing Launches,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/launches/preview.md,Preview the Future using your Launch,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/launches/promoting.md,Promoting Launches,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/workflows/overview.md,Working with Workflows,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/workflows/applying.md,Applying Workflows to Pages,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/workflows/participating.md,Participating in Workflows,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/overview.md,Personalization and Content Targeting,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/contexthub.md,Previewing Pages Using ContextHub Data,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/targeted-content.md,Authoring Targeted Content Using Targeting Mode,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/multisite-targeted-content.md,Working with Targeted Content in Multisites,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/multisite-structure.md,How Multisite Management for Targeted Content is Structured,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/activities.md,Managing Activities,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/audiences.md,Managing Audiences,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/offers.md,Creating and Managing Offers (Offers Console),Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/segmentation.md,Understanding Segmentation,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/contexthub-segmentation.md,Configuring Segmentation with ContextHub,Experience Manager Sites,Authoring,User
./help/sites-cloud/authoring/personalization/user-and-group-sync-for-publish-tier.md,"Registration, Login, and User Profile ",Experience Manager Sites,Authoring,User
./help/sites-cloud/administering/content-fragments/overview.md,An Overview of working with Content Fragments,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/content-fragments/content-delivery-with-graphql.md,Headless Content Delivery using Content Fragments with GraphQL,,"Content Fragments, GraphQL API","Developer, Architect"
./help/sites-cloud/administering/content-fragments/setup.md,Content Fragments - Setup,,Content Fragments,"Developer, Architect"
./help/sites-cloud/administering/content-fragments/content-fragment-models.md,Content Fragment Models,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/content-fragments/managing.md,Managing Content Fragments,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/content-fragments/authoring.md,Authoring Content Fragments,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/content-fragments/markdown.md,Markdown,,Content Fragments,User
./help/sites-cloud/administering/content-fragments/delete-considerations.md,Content Fragments - Delete Considerations,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/content-fragments/analysis.md,Analyzing Content Fragments,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/content-fragments/assets-content-fragments-console.md,Viewing and Managing Assets in the Content Fragments Console,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/content-fragments/keyboard-shortcuts.md,Keyboard Shortcuts for the Content Fragments Console,,Content Fragments,"User, Developer, Architect"
./help/sites-cloud/administering/site-creation/create-site.md,Creating a Site,Experience Manager Sites,Administering,Admin
./help/sites-cloud/administering/site-creation/enable-front-end-pipeline.md,Enabling the Front-End Pipeline,Experience Manager Sites,Administering,Admin
./help/sites-cloud/administering/site-creation/site-rail.md,Using the Site Panel to Manage Your Site Theme,Experience Manager Sites,Administering,Admin
./help/sites-cloud/administering/site-creation/site-templates.md,Site Templates,Experience Manager Sites,Administering,Admin
./help/sites-cloud/administering/responsive-layout.md,Configuring the Layout Container and Layout Mode,Experience Manager Sites,Administering,Admin
./help/sites-cloud/administering/site-creation/site-themes.md,Site Themes,Experience Manager Sites,Administering,Admin
./help/journey-sites/quick-site/overview.md,AEM Quick Site Creation Journey,Experience Manager Sites,Developing,"Admin, Developer"
./help/journey-sites/quick-site/cloud-manager.md,Understand Cloud Manager and the Quick Site Creation Workflow,Experience Manager Sites,Developing,"Admin, Developer"
./help/journey-sites/quick-site/create-site.md,Create Site from Template,Experience Manager Sites,Developing,"Admin, Developer"
./help/journey-sites/quick-site/pipeline-setup.md,Set Up Your Pipeline,Experience Manager Sites,Developing,"Admin, Developer"
./help/journey-sites/quick-site/grant-access.md,Grant Access to the Front-End Developer,Experience Manager Sites,Developing,"Admin, Developer"
./help/journey-sites/quick-site/retrieve-access.md,Retrieve Git Repository Access Information,Experience Manager Sites,Developing,"Admin, Developer"
./help/journey-sites/quick-site/customize-theme.md,Customize the Site Theme,Experience Manager Sites,Developing,"Admin, Developer"
./help/journey-sites/quick-site/deploy-theme.md,Deploy Your Customized Theme,Experience Manager Sites,Developing,"Admin, Developer"
./help/sites-cloud/administering/msm-and-translation.md,Multi Site Manager and Translation,Experience Manager Sites,Administering,Admin
./help/sites-cloud/administering/msm/overview.md,Reusing Content - Multi Site Manager and Live Copy,Experience Manager Sites,Multi Site Manager,Admin
./help/sites-cloud/administering/msm/live-copy-sync-config.md,Configuring Live Copy Synchronization,Experience Manager Sites,Multi Site Manager,Admin
./help/sites-cloud/administering/msm/creating-live-copies.md,Creating and Synchronizing Live Copies,Experience Manager Sites,Multi Site Manager,Admin
./help/sites-cloud/administering/msm/live-copy-overview.md,Live Copy Overview Console,Experience Manager Sites,Multi Site Manager,Admin
./help/sites-cloud/administering/msm/rollout-conflicts.md,Rollout Conflicts,Experience Manager Sites,Multi Site Manager,Admin
./help/sites-cloud/administering/msm/best-practices.md,MSM Best Practices,Experience Manager Sites,Multi Site Manager,Admin
./help/sites-cloud/administering/msm/troubleshooting.md,Troubleshooting MSM Issues and FAQ,Experience Manager Sites,Multi Site Manager,Admin
./help/journey-sites/translation/overview.md,AEM Sites Translation Journey,Experience Manager Sites,Translation,Admin
./help/journey-sites/translation/getting-started.md,Get started with AEM Sites translation,Experience Manager Sites,Translation,Admin
./help/journey-sites/translation/learn-about.md,Learn about AEM Sites content and how to translate it in AEM,Experience Manager Sites,Translation,Admin
./help/journey-sites/translation/configure-connector.md,Configure the Translation Connector (AEM Sites),Experience Manager Sites,Translation,Admin
./help/journey-sites/translation/translation-rules.md,Configure Translation Rules,Experience Manager Sites,Translation,Admin
./help/journey-sites/translation/translate-content.md,Translate Content,Experience Manager Sites,Translation,Admin
./help/journey-sites/translation/publish-content.md,Publish Translated Content,Experience Manager Sites,Translation,Admin
./help/sites-cloud/administering/translation/overview.md,Translating Content for Multilingual Sites,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/translation/preparation.md,Preparing Content for Translation,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/translation/managing-projects.md,Managing Translation Projects,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/translation/wizard.md,Language Copy Wizard,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/translation/rules.md,Identifying Content to Translate,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/translation/integration-framework.md,Configuring the Translation Integration Framework,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/translation/connect-ms-translator.md,Connecting to Microsoft Translator,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/translation/best-practices.md,Translation Best Practices,Experience Manager Sites,Language Copy,Admin
./help/sites-cloud/administering/tags.md,Administering Tags,Experience Manager Sites,Workflow,Admin
./help/sites-cloud/administering/workflows-administering.md,Administering Workflow Instances,Experience Manager Sites,Administering,Admin
./help/sites-cloud/integrating/integrating-adobe-analytics.md,Integrating with Adobe Analytics,Experience Manager Sites,Integration,Admin
./help/sites-cloud/integrating/adobe-analytics-exc-setup-automation.md,Integrate Adobe Analytics with Experience Cloud Setup Automation,Experience Manager Sites,Integration,Admin
./help/sites-cloud/integrating/integrating-adobe-learning-manager.md,Integrating with Adobe Learning Manager,Experience Manager Sites,Integration,Admin
./help/sites-cloud/integrating/integrating-adobe-target.md,Integrating with Adobe Target,Experience Manager Sites,Integration,Admin
./help/sites-cloud/integrating/content-fragments-target.md,Exporting Content Fragments to Adobe Target,Experience Manager Sites,Integration,Admin
./help/sites-cloud/integrating/experience-fragments-target.md,Exporting Experience Fragments to Adobe Target,Experience Manager Sites,Integration,Admin
./help/sites-cloud/integrating/campaign.md,Integrating AEM as a Cloud Service with Adobe Campaign,Experience Manager Sites,Integration,Admin
./help/sites-cloud/administering/real-use-monitoring-for-aem-as-a-cloud-service.md,Real Use Monitoring for AEM as a Cloud Service,,Administering,Admin
./help/assets/overview.md,Adobe's Digital Asset Management (DAM) using AEM ,,Asset Management,"User, Leader, Architect"
./help/assets/assets-cloud-changes.md,Notable changes in [!DNL Adobe Experience Manager Assets] as a [!DNL Cloud Service],,Release Information,"User, Leader, Architect, Admin"
./help/assets/architecture.md,Architecture of [!DNL Assets],,"Asset Management, Asset Compute Microservices ",Architect
./help/assets/file-format-support.md,Supported file formats and MIME types,,"Asset Management, Renditions","User, Admin"
./help/assets/asset-microservices-overview.md,Process assets using asset microservices,,"Asset Compute Microservices, Asset Ingestion, Asset Processing","Architect, Admin"
./help/assets/accessibility.md,Accessibility in [!DNL Experience Manager Assets],,"Accessibility, Asset Management","User, Architect, Leader"
./help/assets/asset-selector.md,Asset Selector for [!DNL Adobe Experience Manager] as a [!DNL Cloud Service],,Collaboration,"Admin, User"
./help/assets/destination-selector.md,Destination Selector for AEM as a Cloud Service,,Selectors,"Admin, User"
./help/assets/share-assets.md,"Distribute and share assets, folders, and collections",,"Asset Management, Collaboration, Asset Distribution","Admin, User"
./help/assets/reprocessing.md,Reprocessing digital assets,,Asset Processing,"User, Leader, Developer"
./help/assets/assets-activity-history.md,Activity stream in timeline,,"Asset Reports, Asset Management","Admin, User"
./help/assets/asset-microservices-configure-and-use.md,Configure and use asset microservices,,"Asset Compute Microservices, Asset Processing, Asset Management","Architect, Admin"
./help/assets/add-assets.md,Add your digital assets to [!DNL Adobe Experience Manager].,,"Asset Ingestion, Asset Management, Asset Processing, Upload","User, Admin"
./help/assets/search-assets.md,How to search assets in AEM?,,"Selectors, Adobe Stock, Asset Distribution, Asset Management, Asset Processing","User, Admin"
./help/assets/manage-digital-assets.md,Manage digital assets,,"Asset Management, Publishing,Collaboration, Asset Processing","User, Architect, Admin"
./help/assets/manage-publication.md,Manage Publication,,"Asset Management, Publishing, Collaboration, Asset Processing","User, Architect, Admin"
./help/assets/dynamic-media/previewing-3d-assets.md,Preview 3D assets,,3D Assets,User
./help/assets/smart-tags.md,How to add smart tags to assets in AEM?,,Smart Tags,"Admin, User"
./help/assets/smart-tags-video-assets.md,Smart tag your video assets,,Smart Tags,"Admin, User"
./help/assets/organize-assets.md,Organize your digital assets,,"Asset Management, Best Practices",User
./help/assets/aem-assets-adobe-stock.md,Manage [!DNL Adobe Stock] assets in [!DNL Assets].,,Adobe Stock,"Admin, User"
./help/assets/manage-collections.md,Manage digital assets collections,,"Collections, Asset Management",User
./help/assets/manage-metadata.md,Manage metadata of digital assets,,"Asset Management, Metadata","User, Architect, Admin"
./help/assets/aem-cc-integration-best-practices.md,Best practices to integrate with [!DNL Adobe Creative Cloud],,"Collaboration, Adobe Asset Link, Desktop App","User, Architect, Admin"
./help/assets/meta-edit.md,How to edit or add metadata,,Metadata,"User, Admin"
./help/assets/bulk-approval.md,Review assets in folders and collections,,"Collections, Collaboration",User
./help/assets/assets-insights.md,Assets Insights,,"Asset Insights, Asset Reports","User, Leader"
./help/assets/metadata-profiles.md,Metadata profiles,,Metadata,"User, Admin"
./help/assets/metadata-schemas.md,Metadata schemas define layout of metadata properties page,,Metadata,"User, Admin"
./help/assets/manage-video-assets.md,Manage video assets,,"Asset Management, Publishing, Collaboration, Video",User
./help/assets/reuse-assets-using-msm.md,Reuse assets using MSM,,Asset Management,"User, Admin, Architect"
./help/assets/download-assets-from-aem.md,Download assets,,Asset Management,User
./help/assets/check-out-and-submit-assets.md,Check in and Check out files in [!DNL Assets],,Asset Management,User
./help/assets/private-folder.md,Private folders to share assets,,Collaboration,User
./help/assets/drm.md,Digital Rights Management in [!DNL Assets],,"Asset Management,DRM","User, Admin"
./help/assets/watermark-assets.md,How to watermark your assets in AEM?,,"Asset Management,Publishing","User, Admin"
./help/assets/cc-api-integration.md,Content Automation for Creative Cloud integration,,"Upload, Asset Processing, Publishing, Asset Compute Microservices","User, Admin"
./help/assets/color-tag-images.md,Color tags for images,,"Smart Imaging, Interactive Images, Asset Management","User, Admin"
./help/assets/manage-pdf-documents.md,Manage your PDF documents in [!DNL Adobe Experience Manager].,,Asset Management,"User, Admin"
./help/assets/detect-duplicate-assets.md,Detect duplicate assets for [!DNL Adobe Experience Manager] as a [!DNL Cloud Service],,"Asset Management, Publishing,Collaboration, Asset Processing","User, Architect, Admin"
./help/assets/developer-reference-material-apis.md,Developer references for [!DNL Assets],,Assets HTTP API,"Developer, Architect, Admin"
./help/assets/folder-metadata-schema.md,Folder Metadata Schema,,Metadata,"User, Admin"
./help/assets/dynamic-media/about-image-video-profiles.md,About Dynamic Media Image Profiles and Video Profiles,,"Asset Management,Image Profiles,Video Profiles","Admin,User"
./help/assets/configure-transcription.md,Configure transcription service,,"Asset Management, Configuration",Admin
./help/assets/translate-assets.md,How to translate assets in AEM?,,"Asset Management, Translation","Admin, User"
./help/assets/search-facets.md,Search facets.,,Metadata,"Admin, User"
./help/assets/mac-api-assets.md,Assets HTTP API,,Assets HTTP API,"Developer, Architect, Admin"
./help/assets/content-fragments/assets-api-content-fragments.md,Adobe Experience Manager as a Cloud Service Content Fragments Support in the Assets HTTP API,,"Content Fragments, Assets HTTP API","User, Admin"
./help/assets/use-assets-across-connected-assets-instances.md,Use Connected Assets to share DAM assets in [!DNL Sites],,"Asset Management, Connected Assets, Asset Distribution","Admin, User, Architect"
./help/assets/configure-fpo-renditions.md,Generate For Placement Only renditions for Adobe InDesign,,Renditions,Admin
./help/assets/asset-reports.md,Reports about usage and sharing,,"Asset Reports, Asset Management","Admin, User"
./help/assets/cascading-metadata.md,Cascading metadata,,Metadata,"Admin, User"
./help/assets/xmp-metadata.md,XMP metadata,,Metadata,"Admin, User"
./help/assets/medialibrary.md,Use Media Library for basic digital asset management,,"Asset Management, Publishing","User, Architect, Leader"
./help/assets/metadata-import-export.md,Import and export asset metadata in bulk,,Metadata,"User, Admin"
./help/assets/configure-asset-upload-restrictions.md,Configure asset upload restrictions,,"Upload, Asset Ingestion","User, Admin, Developer"
./help/assets/configure-aem-assets-with-brand-portal.md,Configure AEM Assets as a [!DNL Cloud Service] with Brand Portal,,"Brand Portal, Asset Distribution, Configuration",Admin
./help/assets/publish-to-brand-portal.md,"Publish assets, folders, and collections to Brand Portal",,"Brand Portal, Asset Distribution, Configuration",User
./help/assets/content-fragments/content-fragments.md,Working with Content Fragments (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-graphql.md,Headless Content Delivery using Content Fragments with GraphQL (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-configuration-browser.md,Content Fragments - Configuration Browser (Assets - Content Fragments),,Content Fragments,"User, Admin, Developer"
./help/assets/content-fragments/content-fragments-models.md,Content Fragment Models (Assets - Content Fragments),,"Content Fragments, GraphQL API","User, Admin"
./help/assets/content-fragments/content-fragments-managing.md,Managing Content Fragments (Assets - Content Fragments),,Content Fragments,"User, Admin"
./help/assets/content-fragments/content-fragments-variations.md,Variations - Authoring Fragment Content (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-assoc-content.md,Associated Content (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-metadata.md,Metadata - Fragment Properties (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-delete.md,Content Fragments - Delete Considerations (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-markdown.md,Markdown (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-structure-tree.md,Content Fragment Structure Tree (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-json-preview.md,Preview - JSON Representation (Assets - Content Fragments),,Content Fragments,User
./help/assets/content-fragments/content-fragments-msm.md,Reuse Content Fragments using MSM and Live Copies,,Content Fragments,User
./help/assets/dynamic-media/dm-journey-part1.md,"Dynamic Media Journey, Part I",,"Image Profiles,Best Practices","User, Admin"
./help/assets/dynamic-media/dm-journey-part2.md,"Journey into Dynamic Media, Part II",,"Image Profiles,Best Practices","User, Admin"
./help/assets/dynamic-media/dm-best-practices.md,Best practices in Dynamic Media,,"Adaptive Streaming, Best Practices, Smart Imaging, Image Profiles, Rulesets, Viewers, Smart Crop, SEO Optimization, Publishing, Video, Renditions, Asset Management","User, Admin"
./help/assets/dynamic-media/dynamic-media-newsletter.md,Dynamic Media newsletter archive,,Asset Management,User
./help/assets/dynamic-media/administering-dynamic-media.md,Set up Dynamic Media,,"Configuration,Viewer Presets,Image Presets,Dynamic Media","Admin,User"
./help/assets/dynamic-media/dynamic-media.md,Work with Dynamic Media,,"Dynamic Media,Asset Management","Admin,User"
./help/assets/dynamic-media/config-dm.md,Configure Dynamic Media Cloud Service,,"Configuration,Dynamic Media","Admin,User"
./help/assets/dynamic-media/dm-general-settings.md,Configure Dynamic Media General Settings,,Image Profiles,"User, Admin"
./help/assets/dynamic-media/dm-publish-settings.md,Configure Dynamic Media Publish Setup for Image Server,,Image Profiles,"User, Admin"
./help/assets/dynamic-media/troubleshoot-dm.md,Troubleshoot Dynamic Media,,"Troubleshooting,Image Sets,Viewers","Admin,User"
./help/assets/dynamic-media/dm-alias-account.md,Configure a Dynamic Media company alias account,,Image Profiles,"User,Admin"
./help/assets/dynamic-media/accessibility-dm.md,Accessibility in Dynamic Media,,Accessibility,"Admin,User"
./help/assets/dynamic-media/managing-assets.md,Manage Dynamic Media assets,,Asset Management,"Admin,User"
./help/assets/dynamic-media/best-practices-for-optimizing-the-quality-of-your-images.md,Best practices for optimizing the quality of your images,,"Asset Management, Best Practices",User
./help/assets/dynamic-media/image-profiles.md,Dynamic Media Image Profiles,,"Asset Management,Image Profiles,Renditions,Best Practices",User
./help/assets/dynamic-media/video-profiles.md,Dynamic Media Video Profiles,,"Asset Management,Video Profiles,Renditions,Best Practices",User
./help/assets/dynamic-media/managing-image-presets.md,Manage Image Presets,,"Image Presets,Viewers,Renditions",User
./help/assets/dynamic-media/image-presets.md,Apply Dynamic Media Image Presets,,"Image Presets,Viewers,Renditions",User
./help/assets/dynamic-media/managing-viewer-presets.md,Manage viewer presets,,"Viewer Presets,Viewers",User
./help/assets/dynamic-media/viewer-presets.md,Apply Dynamic Media viewer presets,,"Viewer Presets,Viewers",User
./help/assets/dynamic-media/batch-set-presets-dm.md,Batch Set Presets,,"Image Presets,Viewer Presets",User
./help/assets/dynamic-media/invalidate-cdn-cache-dynamic-media.md,Invalidate the Content Delivery Network cache by way of Dynamic Media,,Asset Management,"Admin,User"
